"Dataset","Data_source","x","y","type","AUPRC_label"
"KORA multi-omics","LEOPARD",0.247,0.816378993756886,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.248,0.816983894582723,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.249,0.817584823057278,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.25,0.818181818181818,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.251,0.818774918448713,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.252,0.819364161849711,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.253,0.819949585884048,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.254,0.820531227566403,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.255,0.821109123434705,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.256,0.821683309557775,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.257,0.822253821542837,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.258,0.822820694542877,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.259,0.823383963263864,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.26,0.823943661971831,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.261,0.824499824499825,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.262,0.825052484254724,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.263,0.825601674223927,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.264,0.826147426981919,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.265,0.826689774696707,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.266,0.827228749136144,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.267,0.82776438167413,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.268,0.828296703296703,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.269,0.828825744608011,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.27,0.829351535836177,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.271,0.829874106839061,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.272,0.830393487109905,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.273,0.830909705782888,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.274,0.83142279163857,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.275,0.831932773109244,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.276,0.832439678284182,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.277,0.832943534914801,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.277777777777778,0.833333333333333,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.277777777777778,0.769230769230769,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.277777777777778,0.714285714285714,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.277777777777778,0.666666666666667,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.277777777777778,0.625,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.278,0.625187406296852,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.279,0.62602842183994,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.28,0.626865671641791,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.281,0.627699180938198,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.282,0.62852897473997,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.283,0.629355077835434,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.284,0.630177514792899,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.285,0.6309963099631,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.286,0.631811487481591,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.287,0.632623071271124,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.288,0.633431085043988,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.289,0.634235552304316,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.29,0.635036496350365,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.291,0.635833940276766,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.292,0.636627906976744,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.293,0.637418419144308,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.294,0.638205499276411,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.295,0.63898916967509,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.296,0.639769452449568,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.297,0.640546369518332,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.298,0.641319942611191,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.299,0.642090193271296,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.3,0.642857142857143,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.301,0.643620812544548,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.302,0.644381223328592,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.303,0.64513839602555,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.304,0.645892351274788,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.305,0.646643109540636,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.305555555555556,0.647058823529412,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.305555555555556,0.611111111111111,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.305555555555556,0.578947368421053,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.305555555555556,0.55,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.305555555555556,0.523809523809524,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.305555555555556,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.306,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.307,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.308,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.309,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.31,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.311,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.312,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.313,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.314,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.315,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.316,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.317,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.318,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.319,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.319444444444444,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.32,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.321,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.322,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.323,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.324,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.325,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.326,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.327,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.328,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.329,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.33,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.331,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.332,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.333,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.333333333333333,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.334,0.500499500499501,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.335,0.501246882793018,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.336,0.50199203187251,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.337,0.502734957732471,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.338,0.503475670307845,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.339,0.504214179474467,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.34,0.504950495049505,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.341,0.505684626791893,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.342,0.506416584402764,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.343,0.507146377525875,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.344,0.507874015748032,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.345,0.508599508599509,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.346,0.509322865554465,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.347,0.510044096031357,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.348,0.510763209393346,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.349,0.511480214948706,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.35,0.51219512195122,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.351,0.512907939600585,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.352,0.513618677042802,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.353,0.514327343370568,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.354,0.515033947623666,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.355,0.515738498789346,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.356,0.516441005802708,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.357,0.517141477547079,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.358,0.517839922854388,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.359,0.518536350505537,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.36,0.519230769230769,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.361,0.519923187710034,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.361111111111111,0.52,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.361111111111111,0.5,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.361111111111111,0.481481481481481,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.361111111111111,0.464285714285714,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.361111111111111,0.448275862068966,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.361111111111111,0.433333333333333,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.361111111111111,0.419354838709677,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.362,0.419953596287703,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.363,0.420625724217845,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.364,0.421296296296296,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.365,0.421965317919075,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.366,0.422632794457275,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.367,0.423298731257209,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.368,0.423963133640553,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.369,0.424626006904488,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.37,0.425287356321839,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.371,0.425947187141217,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.372,0.426605504587156,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.373,0.427262313860252,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.374,0.4279176201373,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.375,0.428571428571429,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.376,0.429223744292237,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.377,0.429874572405929,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.378,0.430523917995444,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.379,0.431171786120592,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.38,0.431818181818182,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.381,0.432463110102157,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.382,0.433106575963719,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.383,0.433748584371461,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.384,0.434389140271493,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.385,0.435028248587571,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.386,0.435665914221219,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.387,0.43630214205186,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.388,0.436936936936937,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.388888888888889,0.4375,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.389,0.437570303712036,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.39,0.438202247191011,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.391,0.438832772166106,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.392,0.439461883408072,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.393,0.440089585666293,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.394,0.440715883668904,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.395,0.441340782122905,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.396,0.441964285714286,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.397,0.442586399108138,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.398,0.443207126948775,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.399,0.443826473859844,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.4,0.444444444444444,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.401,0.445061043285239,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.402,0.445676274944568,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.403,0.446290143964563,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.404,0.446902654867257,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.405,0.447513812154696,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.406,0.448123620309051,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.407,0.448732083792723,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.408,0.449339207048458,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.409,0.44994499449945,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.41,0.450549450549451,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.411,0.451152579582876,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.412,0.451754385964912,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.413,0.452354874041621,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.414,0.452954048140044,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.415,0.453551912568306,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.416,0.454148471615721,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.416666666666667,0.454545454545455,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.416666666666667,0.441176470588235,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.417,0.44137363283547,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.418,0.441964285714286,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.419,0.442553690881352,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.42,0.443141852286049,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.421,0.443728773861108,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.422,0.444314459522695,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.423,0.444898913170504,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.424,0.445482138687836,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.425,0.446064139941691,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.426,0.446644920782852,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.427,0.447224485045968,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.428,0.44780283654964,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.429,0.448379979096504,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.43,0.448955916473318,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.431,0.449530652451037,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.432,0.450104190784904,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.433,0.450676535214525,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.434,0.451247689463956,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.435,0.451817657241777,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.436,0.452386442241181,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.437,0.452954048140044,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.438,0.453520478601012,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.439,0.454085737271578,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.44,0.454649827784156,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.441,0.455212753756165,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.442,0.455774518790101,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.443,0.456335126473618,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.444,0.456894580379602,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.444444444444444,0.457142857142857,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.444444444444444,0.444444444444444,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.445,0.444752915047196,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.446,0.445307299755935,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.447,0.445860578521556,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.448,0.446412754650133,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.449,0.446963831434576,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.45,0.447513812154696,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.451,0.448062700077271,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.452,0.448610498456109,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.453,0.449157210532114,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
"KORA multi-omics","LEOPARD",0.454,0.449702839533348,"Precision-Recall Curve","LEOPARD (AUPRC=0.435)"
